material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	material_gathering_id	evidence_for_occurrence_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
ECOSUR-SC:ECOAB:48499	Organism			ECOSUR-SC				ECOAB		48499	ECOSUR-SC:ECOAB:48499								d4b77b43-dff1-49ff-ab9a-686d8c357ade	5228d415-ca41-4d2f-b22e-84aa20e707b3					
ECOSUR-SC:ECOAB:48501	Organism			ECOSUR-SC				ECOAB		48501	ECOSUR-SC:ECOAB:48501								f8fd99f9-48a6-4b44-9532-e3a80981a1db	46eb868a-7f9f-4adf-8472-b01485ae549b					
ECOSUR-SC:ECOAB:48503	Organism			ECOSUR-SC				ECOAB		48503	ECOSUR-SC:ECOAB:48503								f2f1317f-385e-4d71-b663-cd56f0c2ca40	3df7b1da-bfcb-4735-817c-56abbff4b71e					
ECOSUR-SC:ECOAB:48518	Organism			ECOSUR-SC				ECOAB		48518	ECOSUR-SC:ECOAB:48518								082e024e-4fad-4d24-9084-64f32f4429ec	57a61f59-5f74-4e9e-89eb-a9e04379e841					
ECOSUR-SC:ECOAB:48519	Organism			ECOSUR-SC				ECOAB		48519	ECOSUR-SC:ECOAB:48519								d20f7221-b2ce-4f22-b2f9-e7a4eca03865	84f155fe-7de4-4055-aa27-4d7a261b78d6					
ECOSUR-SC:ECOAB:48523	Organism			ECOSUR-SC				ECOAB		48523	ECOSUR-SC:ECOAB:48523								a0f66b76-696c-4adc-a8b2-2f89e6ff9152	9a0ce22e-ee95-462b-b71d-66ba89bf1756					
ECOSUR-SC:ECOAB:48524	Organism			ECOSUR-SC				ECOAB		48524	ECOSUR-SC:ECOAB:48524								45764c40-f5c7-4d72-9f04-18ce64a99ed2	9b5e63aa-a023-4f45-80b4-812f62264d16					
ECOSUR-SC:ECOAB:48527	Organism			ECOSUR-SC				ECOAB		48527	ECOSUR-SC:ECOAB:48527								58ff281c-ec31-49aa-af56-13175db16a17	faf142d9-4cce-492b-abd5-d0fc9b5b2a45					
ECOSUR-SC:ECOAB:48529	Organism			ECOSUR-SC				ECOAB		48529	ECOSUR-SC:ECOAB:48529								0d92f0c9-ad71-4249-bb2f-a666089a30de	88527963-d651-46df-ac36-2fcf3b35b9f3					
ECOSUR-SC:ECOAB:48776	Organism			ECOSUR-SC				ECOAB		48776	ECOSUR-SC:ECOAB:48776								c78ba1c3-5149-45c1-a2d6-18ebfd8586d8	9c0152ad-8e00-4c47-abea-7defdd62abc1					
ECOSUR-SC:ECOAB:48792	Organism			ECOSUR-SC				ECOAB		48792	ECOSUR-SC:ECOAB:48792								a10904bd-c4c4-47d1-ad8b-00ec60b7615a	c5a1af7c-c277-4735-bf92-3e035ac5d7f1					
ECOSUR-SC:ECOAB:48805	Organism			ECOSUR-SC				ECOAB		48805	ECOSUR-SC:ECOAB:48805								4bc8abf7-ad1a-48af-89ab-4795edd8f2f8	06829e79-e927-42ac-bd3e-826bff5cb799					
ECOSUR-SC:ECOAB:48806	Organism			ECOSUR-SC				ECOAB		48806	ECOSUR-SC:ECOAB:48806								04fdf852-2c58-40d9-ab47-0e4956593aa8	e7dd06da-0d71-4c7c-b990-1c3c16622422					
ECOSUR-SC:ECOAB:48811	Organism			ECOSUR-SC				ECOAB		48811	ECOSUR-SC:ECOAB:48811								a884ab78-5fa7-4122-9a98-3c03abd5fb77	176795e0-a86f-493b-94c4-3c4988115a21					
ECOSUR-SC:ECOAB:48816	Organism			ECOSUR-SC				ECOAB		48816	ECOSUR-SC:ECOAB:48816								dae44950-4ff3-4ac0-bfef-5ce4a3e6d8e5	35c5a422-2521-4e97-8814-2f0e81b46890					
ECOSUR-SC:ECOAB:48885	Organism			ECOSUR-SC				ECOAB		48885	ECOSUR-SC:ECOAB:48885								7d589fba-0b3c-4a5d-aceb-5c0b0f629ccb	ce2619ac-65a8-4560-bf0b-1d5cabb8660e					
ECOSUR-SC:ECOAB:48888	Organism			ECOSUR-SC				ECOAB		48888	ECOSUR-SC:ECOAB:48888								9199bb56-2a7a-4528-a822-77cd6f150fea	17f30d98-92d7-4a62-9a3e-6f2fb925ca7d					
ECOSUR-SC:ECOAB:48889	Organism			ECOSUR-SC				ECOAB		48889	ECOSUR-SC:ECOAB:48889								6b27c22a-53d1-439a-bd19-1a5a12383ba9	1c2c3c49-4433-4645-b460-fef44c67df5d					
ECOSUR-SC:ECOAB:48890	Organism			ECOSUR-SC				ECOAB		48890	ECOSUR-SC:ECOAB:48890								64327085-ce5d-4ba0-a785-84262b778086	1b3586ac-eee6-4934-ba48-4a405bfad22c					
ECOSUR-SC:ECOAB:48891	Organism			ECOSUR-SC				ECOAB		48891	ECOSUR-SC:ECOAB:48891								f06807bd-e0ef-4ccf-b281-3a7817e49959	7f28b0cd-dfab-4aa8-becd-d8bbd6de8550					
ECOSUR-SC:ECOAB:48892	Organism			ECOSUR-SC				ECOAB		48892	ECOSUR-SC:ECOAB:48892								59be432b-0bc8-4634-b99a-794f0b16c7ed	c78e821b-f56b-4ddf-9a45-c7869149670f					
ECOSUR-SC:ECOAB:48893	Organism			ECOSUR-SC				ECOAB		48893	ECOSUR-SC:ECOAB:48893								306531b9-044c-4924-871b-c8a6d55234a1	f4949885-db41-45e0-b0c1-c002e588ee8d					
ECOSUR-SC:ECOAB:48894	Organism			ECOSUR-SC				ECOAB		48894	ECOSUR-SC:ECOAB:48894								c2a9e070-07b2-499d-a4ea-8d4d89e0d89c	8087f506-940a-4a12-ac87-df226f9102f5					
ECOSUR-SC:ECOAB:48895	Organism			ECOSUR-SC				ECOAB		48895	ECOSUR-SC:ECOAB:48895								33ad8715-3f06-4857-933b-36ef56a761f7	54ac31eb-e8d5-4747-8267-51172a9fe750					
ECOSUR-SC:ECOAB:48896	Organism			ECOSUR-SC				ECOAB		48896	ECOSUR-SC:ECOAB:48896								a330ae91-e977-4b86-99e1-f3f4b60ea183	59e14f96-f404-476e-a233-54eedb4d62f8					
ECOSUR-SC:ECOAB:48897	Organism			ECOSUR-SC				ECOAB		48897	ECOSUR-SC:ECOAB:48897								6b71318a-0464-4806-bc68-356911e7827c	4b2cf57b-8af6-456c-b3e3-8d7d793810cd					
ECOSUR-SC:ECOAB:48898	Organism			ECOSUR-SC				ECOAB		48898	ECOSUR-SC:ECOAB:48898								47ca669f-ad64-4a64-ab9c-0c3b5b0478d7	ece3a169-b529-4544-97d0-c41dd992c669					
ECOSUR-SC:ECOAB:48899	Organism			ECOSUR-SC				ECOAB		48899	ECOSUR-SC:ECOAB:48899								278fd4e4-64d1-450f-82a9-5ed74526a54b	6af2b00c-9318-4b18-b6c5-1672b7668766					
ECOSUR-SC:ECOAB:48900	Organism			ECOSUR-SC				ECOAB		48900	ECOSUR-SC:ECOAB:48900								3bc76708-1e4b-47c4-ab0b-9e7b4eaa04bb	674e17fe-190f-4c58-b6f7-656dc613164e					
ECOSUR-SC:ECOAB:48901	Organism			ECOSUR-SC				ECOAB		48901	ECOSUR-SC:ECOAB:48901								483f7581-a008-4141-b6fc-fcb347551639	c8f7e513-7e13-4c98-9178-855dece365fb					
ECOSUR-SC:ECOAB:48902	Organism			ECOSUR-SC				ECOAB		48902	ECOSUR-SC:ECOAB:48902								c045a8c1-b6a4-4a47-80d9-c89f5eef89b5	6c374759-1ba3-414c-a943-114312f4525b					
ECOSUR-SC:ECOAB:48903	Organism			ECOSUR-SC				ECOAB		48903	ECOSUR-SC:ECOAB:48903								7649d876-3e6a-4fe0-877e-fc31341d1fd7	42b84b3b-e775-41a6-b23f-dae5e6c04b23					
ECOSUR-SC:ECOAB:48904	Organism			ECOSUR-SC				ECOAB		48904	ECOSUR-SC:ECOAB:48904								a31edaef-dad4-4913-98de-0077e2d2db17	75a5cf36-5a1c-4925-8209-a6ad205e4281					
ECOSUR-SC:ECOAB:48905	Organism			ECOSUR-SC				ECOAB		48905	ECOSUR-SC:ECOAB:48905								426504e6-2182-42c2-b277-e6cb287ae34d	616e4b97-aed7-4e7c-80d4-557ad9847522					
ECOSUR-SC:ECOAB:48906	Organism			ECOSUR-SC				ECOAB		48906	ECOSUR-SC:ECOAB:48906								134a368b-82d7-4016-aca7-54cad4c26b68	224b80f9-7264-4e12-84c1-6c421bacc465					
ECOSUR-SC:ECOAB:48907	Organism			ECOSUR-SC				ECOAB		48907	ECOSUR-SC:ECOAB:48907								241bd3f1-15d9-406c-8bf1-13dd8d196ff3	f5aa2ffe-6665-42bb-9fc1-1d9c942cf5aa					
ECOSUR-SC:ECOAB:48908	Organism			ECOSUR-SC				ECOAB		48908	ECOSUR-SC:ECOAB:48908								6723aa41-26d5-402b-8773-9da571b6ccdf	8c8adff4-1204-45b3-a46f-74bc100b6f1b					
ECOSUR-SC:ECOAB:48909	Organism			ECOSUR-SC				ECOAB		48909	ECOSUR-SC:ECOAB:48909								1e722d44-5e91-4345-9aed-9af70191a69d	8fc83101-9fdb-471b-86b5-f31a7aaf0edf					
ECOSUR-SC:ECOAB:48910	Organism			ECOSUR-SC				ECOAB		48910	ECOSUR-SC:ECOAB:48910								3f7253b8-8532-45b0-b592-b8c1bcd27868	4809f1c4-852a-4256-83b1-e42317dc8c3f					
ECOSUR-SC:ECOAB:48911	Organism			ECOSUR-SC				ECOAB		48911	ECOSUR-SC:ECOAB:48911								2e673395-950b-4973-818c-975f202a7668	8431dacf-b3fc-479b-9a84-435a7c663c6b					
ECOSUR-SC:ECOAB:48912	Organism			ECOSUR-SC				ECOAB		48912	ECOSUR-SC:ECOAB:48912								568c0fff-6d9e-4e77-b898-09b8f0e62b9a	e5728ab2-1967-41e0-a2f5-f68251b18915					
ECOSUR-SC:ECOAB:48913	Organism			ECOSUR-SC				ECOAB		48913	ECOSUR-SC:ECOAB:48913								272b8453-d624-48a2-811c-f65087e53fa9	6a04a9ad-b865-4aeb-9d53-34729a7c0e83					
ECOSUR-SC:ECOAB:48917	Organism			ECOSUR-SC				ECOAB		48917	ECOSUR-SC:ECOAB:48917								071dc8c5-7b2f-46ca-81b1-eeabcc1a4f08	84ea9d61-57fd-4fdc-af83-44d160f8c3d8					
ECOSUR-SC:ECOAB:48919	Organism			ECOSUR-SC				ECOAB		48919	ECOSUR-SC:ECOAB:48919								42b14b5f-d8a4-4c3a-8b3e-d6c26d343a13	562d8251-3d1d-4b09-8d7f-450f382be72d					
ECOSUR-SC:ECOAB:48920	Organism			ECOSUR-SC				ECOAB		48920	ECOSUR-SC:ECOAB:48920								1e2b7efb-5402-4a31-bc6e-6587e9cf1d12	99f019c6-6788-49bf-a90e-d99ca27d3a9b					
ECOSUR-SC:ECOAB:48924	Organism			ECOSUR-SC				ECOAB		48924	ECOSUR-SC:ECOAB:48924								acc2efd4-e6b7-47f1-899f-770511640189	d9b9a391-68e3-44a9-94d5-1eb234264f0e					
ECOSUR-SC:ECOAB:48927	Organism			ECOSUR-SC				ECOAB		48927	ECOSUR-SC:ECOAB:48927								70d8355d-dff6-4244-8489-f22256af99a9	30b604bf-f42a-4741-bb1f-a3c013779cbe					
ECOSUR-SC:ECOAB:48928	Organism			ECOSUR-SC				ECOAB		48928	ECOSUR-SC:ECOAB:48928								0884d1ed-2a95-4a84-943a-d25baa7cca85	01829edb-424e-41ce-8352-bf518e965dbb					
ECOSUR-SC:ECOAB:48929	Organism			ECOSUR-SC				ECOAB		48929	ECOSUR-SC:ECOAB:48929								f7e216a4-42bd-426b-9878-7434a69cfb32	8828f025-e962-4873-add3-4dd06a87829c					
ECOSUR-SC:ECOAB:48930	Organism			ECOSUR-SC				ECOAB		48930	ECOSUR-SC:ECOAB:48930								f9b541f7-c9e0-415b-b85e-2a7f1e5dfd69	b8e907b5-8be8-45f1-98ee-54e94bc7b4f5					
ECOSUR-SC:ECOAB:48931	Organism			ECOSUR-SC				ECOAB		48931	ECOSUR-SC:ECOAB:48931								1ef26bed-a3b0-4901-abf7-fe98bf676408	9e9c5342-7cd1-44e4-8def-87c6791825cc					
ECOSUR-SC:ECOAB:48932	Organism			ECOSUR-SC				ECOAB		48932	ECOSUR-SC:ECOAB:48932								50d554bc-bf6b-4382-b2b8-792ede05516b	2dc9d3c3-6e77-4eec-b072-d17d64e797ac					
ECOSUR-SC:ECOAB:48955	Organism			ECOSUR-SC				ECOAB		48955	ECOSUR-SC:ECOAB:48955								3581fd35-22a3-4e37-8aa3-943e3dcf2f3b	e3e6cac2-9b43-4afe-b8d4-52ca5f498da4					
ECOSUR-SC:ECOAB:48962	Organism			ECOSUR-SC				ECOAB		48962	ECOSUR-SC:ECOAB:48962								49b800de-ab15-4700-bdb5-4ca1fafd05a6	fb62f59f-eaa9-4499-b14a-34b8d034c200					
ECOSUR-SC:ECOAB:48963	Organism			ECOSUR-SC				ECOAB		48963	ECOSUR-SC:ECOAB:48963								5b6b67e7-8cdc-4b7a-81b4-03a1683370ea	6bc7aa5d-e7d5-4661-a265-e9600d2a314e					
ECOSUR-SC:ECOAB:48964	Organism			ECOSUR-SC				ECOAB		48964	ECOSUR-SC:ECOAB:48964								48cf2dfb-2d31-421c-b93a-41e0bb2bc88b	3bc75225-99d3-49ad-95d6-9f2145722257					
ECOSUR-SC:ECOAB:48965	Organism			ECOSUR-SC				ECOAB		48965	ECOSUR-SC:ECOAB:48965								ee991163-0124-44e0-ab0c-653aff1f7c00	114d2efe-20a3-4804-96ec-487f418f11fa					
ECOSUR-SC:ECOAB:48966	Organism			ECOSUR-SC				ECOAB		48966	ECOSUR-SC:ECOAB:48966								9b88348e-3cf7-4723-8435-737d56f10f82	c39aa58d-fe32-4a90-a697-8366a04b2a6f					
ECOSUR-SC:ECOAB:48967	Organism			ECOSUR-SC				ECOAB		48967	ECOSUR-SC:ECOAB:48967								28e411e0-58e1-4478-a708-180c664eba8e	3916d8e4-c610-4917-a5ce-62c45603bbcd					
ECOSUR-SC:ECOAB:48968	Organism			ECOSUR-SC				ECOAB		48968	ECOSUR-SC:ECOAB:48968								3bc8cebc-e0e5-4438-a159-26b4ea8725c6	819e2ef0-b6d9-4801-9997-8ae26850f1e3					
ECOSUR-SC:ECOAB:48969	Organism			ECOSUR-SC				ECOAB		48969	ECOSUR-SC:ECOAB:48969								6c777696-77dd-44f2-af1d-a8281d4451f5	f167d695-b907-4fd6-9fa6-944c8d7d9d47					
ECOSUR-SC:ECOAB:48970	Organism			ECOSUR-SC				ECOAB		48970	ECOSUR-SC:ECOAB:48970								d98045ba-31e3-4c2e-ab95-a426a6e4e0b8	bb88858c-b80c-41b3-be16-6cbf604f4c32					
ECOSUR-SC:ECOAB:48971	Organism			ECOSUR-SC				ECOAB		48971	ECOSUR-SC:ECOAB:48971								d953cae6-d1c3-4273-aaf4-8bffbddb50d4	cb174cc3-6603-400c-97f1-12a10f4ec09c					
ECOSUR-SC:ECOAB:48973	Organism			ECOSUR-SC				ECOAB		48973	ECOSUR-SC:ECOAB:48973								d4f0318b-96b5-4c14-94f5-865a48f6cd3a	308b75ec-7a38-4023-9293-577f7506b3f1					
ECOSUR-SC:ECOAB:48974	Organism			ECOSUR-SC				ECOAB		48974	ECOSUR-SC:ECOAB:48974								0da3fabc-e0b1-468f-946e-fcf068a1e2cf	5c54ef01-8afa-49ca-bc02-0deae789858c					
ECOSUR-SC:ECOAB:48976	Organism			ECOSUR-SC				ECOAB		48976	ECOSUR-SC:ECOAB:48976								0f8126f8-4db8-46a7-bd24-4fafefd0fb97	0c5b85dd-b0aa-462d-ad4a-152163a3943b					
ECOSUR-SC:ECOAB:48977	Organism			ECOSUR-SC				ECOAB		48977	ECOSUR-SC:ECOAB:48977								5357827b-42b7-4144-8cf0-0d03be77580b	ac6bc189-41fc-455d-92d2-90e3b035f76f					
ECOSUR-SC:ECOAB:48978	Organism			ECOSUR-SC				ECOAB		48978	ECOSUR-SC:ECOAB:48978								2de74512-0f39-4a20-82bd-4eca66fbd7d4	e9b5428d-9410-4d59-b37f-afd4c5084c8f					
ECOSUR-SC:ECOAB:48979	Organism			ECOSUR-SC				ECOAB		48979	ECOSUR-SC:ECOAB:48979								868674d4-f802-4fe3-82e8-40cd9ac4107e	d82e61e3-80cf-46bb-8d26-72901d580563					
ECOSUR-SC:ECOAB:48980	Organism			ECOSUR-SC				ECOAB		48980	ECOSUR-SC:ECOAB:48980								dbd99f6e-c95c-4b77-a86b-7dd07a12f658	916baf45-6bc0-4420-b77b-6ba4bba4a094					
ECOSUR-SC:ECOAB:48981	Organism			ECOSUR-SC				ECOAB		48981	ECOSUR-SC:ECOAB:48981								22c963b9-4377-459c-b1cd-c39a92809fa0	6607be9c-6b44-40ea-aaa4-3ab263044ea7					
ECOSUR-SC:ECOAB:48982	Organism			ECOSUR-SC				ECOAB		48982	ECOSUR-SC:ECOAB:48982								36b61de2-498a-4a6f-b55e-3f13fe18e47f	c276055d-ac68-4a02-8690-52ef5bf88b9a					
ECOSUR-SC:ECOAB:48983	Organism			ECOSUR-SC				ECOAB		48983	ECOSUR-SC:ECOAB:48983								704f6aba-9c99-4f20-8b5c-946913801572	47b9599b-814a-4a1a-b9a6-110f9459011f					
ECOSUR-SC:ECOAB:48984	Organism			ECOSUR-SC				ECOAB		48984	ECOSUR-SC:ECOAB:48984								5d7c0ecf-8613-43a1-9359-c5aa95c53729	87842a80-aaab-4fd2-86a6-c42f5f9ab4d9					
ECOSUR-SC:ECOAB:48986	Organism			ECOSUR-SC				ECOAB		48986	ECOSUR-SC:ECOAB:48986								09ef6686-bc10-4db2-9015-9888df4b4788	f6413790-b138-4832-9765-23be311ccb16					
ECOSUR-SC:ECOAB:48987	Organism			ECOSUR-SC				ECOAB		48987	ECOSUR-SC:ECOAB:48987								f0ada6bb-12d4-4f69-899d-64bcdd097bb6	686f48c9-24ef-4532-b7d7-0d7946f767bd					
ECOSUR-SC:ECOAB:48988	Organism			ECOSUR-SC				ECOAB		48988	ECOSUR-SC:ECOAB:48988								be26d077-0b90-451c-8039-66a398d1ecae	857a09d5-669b-4f94-9491-f14103573114					
ECOSUR-SC:ECOAB:48992	Organism			ECOSUR-SC				ECOAB		48992	ECOSUR-SC:ECOAB:48992								6aaa405b-ede0-464d-a553-635525b8af1e	f9ff7b8e-2574-4b0f-9033-d8400c98be25					
ECOSUR-SC:ECOAB:48993	Organism			ECOSUR-SC				ECOAB		48993	ECOSUR-SC:ECOAB:48993								baabe705-ae18-403e-b319-e7a100ad7d49	656063ec-d797-4212-92ee-f648f056cc31					
ECOSUR-SC:ECOAB:48995	Organism			ECOSUR-SC				ECOAB		48995	ECOSUR-SC:ECOAB:48995								3bc2ab70-bb5f-4a6e-999e-34c86bad538f	4a8dfc9a-a3a9-4ee3-a333-0e45cd73d12d					
ECOSUR-SC:ECOAB:48998	Organism			ECOSUR-SC				ECOAB		48998	ECOSUR-SC:ECOAB:48998								fc4fad8d-aaf9-4bd6-b949-4175c906ef2a	3f5d01f0-b479-417a-93b0-a41c6d594437					
ECOSUR-SC:ECOAB:48999	Organism			ECOSUR-SC				ECOAB		48999	ECOSUR-SC:ECOAB:48999								30525f99-b16d-460f-894c-154ef56d1315	566c5892-d804-4992-be11-31f4a9ba6da6					
ECOSUR-SC:ECOAB:49000	Organism			ECOSUR-SC				ECOAB		49000	ECOSUR-SC:ECOAB:49000								53f4fe2d-d0c1-42f4-9d8d-e3f9c0032570	e3379364-2248-41eb-9975-6a6055e6ace9					
ECOSUR-SC:ECOAB:49001	Organism			ECOSUR-SC				ECOAB		49001	ECOSUR-SC:ECOAB:49001								895fc269-2fcf-4e41-bd23-fe461705281d	cadc9947-c7ac-4f04-897b-8abaab60f8d9					
ECOSUR-SC:ECOAB:49002	Organism			ECOSUR-SC				ECOAB		49002	ECOSUR-SC:ECOAB:49002								edc4d12a-fae9-491d-8605-0db61600ce32	24940413-f9bf-41c1-b955-a2a37a2215f3					
ECOSUR-SC:ECOAB:49003	Organism			ECOSUR-SC				ECOAB		49003	ECOSUR-SC:ECOAB:49003								38c824e7-6cd8-4206-8936-f0c3177b9280	9fe227e7-8e6e-4137-b965-3ebc1523699f					
ECOSUR-SC:ECOAB:49004	Organism			ECOSUR-SC				ECOAB		49004	ECOSUR-SC:ECOAB:49004								c181e8f8-4e87-424d-b8e0-933bb4c9464a	1b410df3-ce92-48f1-9ac7-422d4b38f90b					
ECOSUR-SC:ECOAB:49005	Organism			ECOSUR-SC				ECOAB		49005	ECOSUR-SC:ECOAB:49005								edf731bb-06ff-4ccc-ab8f-52968bfdf6e6	362b24e3-fba6-4eeb-8656-a27dc28cf207					
ECOSUR-SC:ECOAB:49006	Organism			ECOSUR-SC				ECOAB		49006	ECOSUR-SC:ECOAB:49006								afde4834-18fb-4660-9cbe-2f3f18f4c2cf	092b0628-1638-4580-b8b6-bde6aa40f11c					
ECOSUR-SC:ECOAB:49007	Organism			ECOSUR-SC				ECOAB		49007	ECOSUR-SC:ECOAB:49007								0b74d7af-f5fc-489c-8702-f043961d3430	4cbd29dd-0c80-45c3-893b-b8861cf60275					
ECOSUR-SC:ECOAB:49008	Organism			ECOSUR-SC				ECOAB		49008	ECOSUR-SC:ECOAB:49008								c28c2a32-3a8a-4163-a256-ff30b4388524	5ae136ca-295a-41c8-9e43-f18e2348e133					
ECOSUR-SC:ECOAB:49009	Organism			ECOSUR-SC				ECOAB		49009	ECOSUR-SC:ECOAB:49009								526f68c0-ecf4-4e8a-808f-e4155156ba98	94000625-ee3f-4199-b74d-60ad6142e377					
ECOSUR-SC:ECOAB:49010	Organism			ECOSUR-SC				ECOAB		49010	ECOSUR-SC:ECOAB:49010								14cf4be9-63b2-4d26-80c4-68c1760246d6	87712e33-2439-4fdf-8f68-e0f5ab849d95					
ECOSUR-SC:ECOAB:49011	Organism			ECOSUR-SC				ECOAB		49011	ECOSUR-SC:ECOAB:49011								3bff7c1c-9db5-4dd8-a36e-ca70901ff878	ff534039-7e4f-47ea-9b73-54a3e15373bf					
ECOSUR-SC:ECOAB:49012	Organism			ECOSUR-SC				ECOAB		49012	ECOSUR-SC:ECOAB:49012								68302ed2-8b38-4c2e-845d-20abce0a3587	34fd21cc-cfdf-42f7-8b70-3c0cbe9ebaef					
ECOSUR-SC:ECOAB:49013	Organism			ECOSUR-SC				ECOAB		49013	ECOSUR-SC:ECOAB:49013								f695a9d4-b825-4eae-83a4-6e79f34ccccc	b6ea4ef5-26d4-4043-b55f-26e0c4f3e3c5					
ECOSUR-SC:ECOAB:49014	Organism			ECOSUR-SC				ECOAB		49014	ECOSUR-SC:ECOAB:49014								4901b9d9-0fbf-4cea-aa96-0573a3dd68eb	f6fc693c-a030-430f-89dc-e5cc6d223e70					
ECOSUR-SC:ECOAB:49015	Organism			ECOSUR-SC				ECOAB		49015	ECOSUR-SC:ECOAB:49015								82ec5394-9717-4cb2-ae7a-578ec5b6cfee	538c2cf3-2b47-4ab1-b1a3-c96028021037					
ECOSUR-SC:ECOAB:49016	Organism			ECOSUR-SC				ECOAB		49016	ECOSUR-SC:ECOAB:49016								ac6bc766-9dab-4b36-b7de-17738ccf7279	1caf27f8-2bae-42e4-ae7d-dd1c7aa19e0a					
ECOSUR-SC:ECOAB:49017	Organism			ECOSUR-SC				ECOAB		49017	ECOSUR-SC:ECOAB:49017								b43d5b72-5404-428a-8241-b5989f570d14	d3978994-0ac0-4c0b-b229-89e514d56f2e					
ECOSUR-SC:ECOAB:49018	Organism			ECOSUR-SC				ECOAB		49018	ECOSUR-SC:ECOAB:49018								60ff27cb-d475-42a3-acc7-6fd5a0e25ab9	21512840-7d0d-400c-9792-344088f8f320					
ECOSUR-SC:ECOAB:49019	Organism			ECOSUR-SC				ECOAB		49019	ECOSUR-SC:ECOAB:49019								39ed2c2d-ebb6-42bd-9622-d45e13c3444e	60da3c31-3b05-4d5f-9b93-99670c861bab					
ECOSUR-SC:ECOAB:49020	Organism			ECOSUR-SC				ECOAB		49020	ECOSUR-SC:ECOAB:49020								5879f63e-1b07-482d-bb40-6d0634c327fd	277b5a6b-646a-40d3-82c5-f824d21cea26					
ECOSUR-SC:ECOAB:49021	Organism			ECOSUR-SC				ECOAB		49021	ECOSUR-SC:ECOAB:49021								b1142253-e871-49ec-b429-216ae5c5237a	0946b2dc-96b2-4815-8ba8-623dd07b9345					
ECOSUR-SC:ECOAB:49022	Organism			ECOSUR-SC				ECOAB		49022	ECOSUR-SC:ECOAB:49022								7871cae5-7198-4336-890c-474be8ea3345	9fa42332-9a02-4d8a-b3e2-b1c4cecc27c1					
ECOSUR-SC:ECOAB:49023	Organism			ECOSUR-SC				ECOAB		49023	ECOSUR-SC:ECOAB:49023								f54b8f18-8992-4f78-9724-ea46958dd2ce	2218286d-218c-4b06-933d-d3a8874b66bc					
ECOSUR-SC:ECOAB:49025	Organism			ECOSUR-SC				ECOAB		49025	ECOSUR-SC:ECOAB:49025								d72d03f1-cd17-4337-9e35-5f3017ceb3a4	a0f54cfd-1ad7-4692-a744-0ca98bfdcbb8					
ECOSUR-SC:ECOAB:49026	Organism			ECOSUR-SC				ECOAB		49026	ECOSUR-SC:ECOAB:49026								dfc740f4-021c-40a2-88f6-1a8a82b5844c	dc8ec256-d4a8-43f8-b019-1ac362616057					
ECOSUR-SC:ECOAB:49044	Organism			ECOSUR-SC				ECOAB		49044	ECOSUR-SC:ECOAB:49044								9286f618-6873-454f-aa8b-1c14ed360c99	3ddc2a79-418c-4093-bf35-6db8e6cafaca					
ECOSUR-SC:ECOAB:49045	Organism			ECOSUR-SC				ECOAB		49045	ECOSUR-SC:ECOAB:49045								2003ad37-b071-4605-8f23-7c7c85ac3642	83aa35c6-78c3-4a83-9550-b00d27d5086b					
ECOSUR-SC:ECOAB:49046	Organism			ECOSUR-SC				ECOAB		49046	ECOSUR-SC:ECOAB:49046								1ba94398-0081-4054-9ee5-5658c5377496	313818c8-2f75-4493-a510-8c18748a7d18					
ECOSUR-SC:ECOAB:49047	Organism			ECOSUR-SC				ECOAB		49047	ECOSUR-SC:ECOAB:49047								b4f95d71-89d0-41f5-9e6f-4f13380edc73	b5ccfe7d-be57-4dc3-a9f1-7508e4eb81b1					
ECOSUR-SC:ECOAB:49048	Organism			ECOSUR-SC				ECOAB		49048	ECOSUR-SC:ECOAB:49048								945d6727-0f49-472b-97b4-388a8a92690c	fc9e910d-d864-477a-97cd-6929a11b9ac7					
ECOSUR-SC:ECOAB:49049	Organism			ECOSUR-SC				ECOAB		49049	ECOSUR-SC:ECOAB:49049								6c496abb-ac24-4719-b04f-48cf0b9e8865	ab1d09b6-b9ff-42e4-ad5e-c7fb90178b8f					
ECOSUR-SC:ECOAB:49050	Organism			ECOSUR-SC				ECOAB		49050	ECOSUR-SC:ECOAB:49050								f66b8ef7-57eb-48ae-84b4-227a27db4cac	a252526b-9202-412e-bef5-c64942a177f0					
ECOSUR-SC:ECOAB:49053	Organism			ECOSUR-SC				ECOAB		49053	ECOSUR-SC:ECOAB:49053								d2d68abb-369d-4637-996e-d7c79aa7ab7f	0da8e17f-3ed7-471f-bd77-c014b5efa68d					
ECOSUR-SC:ECOAB:49054	Organism			ECOSUR-SC				ECOAB		49054	ECOSUR-SC:ECOAB:49054								5e598e65-4e79-401b-8641-60642c80e6e9	2fd27c1c-c875-42eb-96d6-3501cf1dbe32					
ECOSUR-SC:ECOAB:49069	Organism			ECOSUR-SC				ECOAB		49069	ECOSUR-SC:ECOAB:49069								95062cef-7605-4839-ab26-6dd13af014a9	0cc95716-3a6b-4f56-9cfd-2f95834d485d					
