material_entity_id	material_entity_type	material_entity_type_iri	material_entity_type_vocabulary	institution_code	institution_id	owner_institution_code	owner_institution_id	collection_code	collection_id	catalog_number	other_catalog_numbers	record_number	preparations	disposition	verbatim_label	associated_sequences	material_citation	material_entity_remarks	gathering_event_id	derived_from_material_entity_id	derivation_type	derivation_type_iri	derivation_type_vocabulary	part_of_material_entity_id
e1d9a154fe56b33f8201a5f057c5c82e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11039-OAX-868		ST & FAC & MR 29	Germoplasma en conservación						ecbb12b5-de6d-49fa-b7b2-7c16a66fcb89					
e1dae37f1b03e3221047e1b796b0a852	Organism			ECOSUR				CH		2002-1723-2			Germoplasma en conservación						ff36d7dc-4fb5-4346-bbc4-28c6f2e51e4a					
e1dedafce5cf586153566f090af357c7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1057-CHIH-122		EHX 15125	Germoplasma en conservación						9957bd00-1de3-4206-b528-0b907b42e702					
e1e5b93a4dddbd9f03ddd797924afd6a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11512-OAX-1341			Germoplasma en conservación						f2b5f48a-cfd6-438b-be4c-b182afb49102					
e1ec36c941b40e1a63eb9a47e1cdeea4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6918-SLP-66			Germoplasma en conservación						87113f12-6d66-4aa3-9af5-abf6c87d203f					
e1fe46080d08a8a767d6df578ce4443b	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9587-TLAX-530		AMA & SSC 198	Germoplasma en conservación						d8a065c7-9158-4064-9eec-23bde80ad871					
e2018c56a422a7952ac03a441d21e341	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8414-VER-569		PRV, JAA, MSM, DA, RA, PS 35	Germoplasma en conservación						b1cfcd12-f51c-440f-b614-2bbb9f520316					
e209157a8ee069f53e866e7d580088fc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11176-OAX-1005			Germoplasma en conservación						bece0d62-9cb3-4621-86cb-e4b80274d688					
e21191de04e27ec9ac65b24b444029f1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4924-NAY-180		EHX 14553	Germoplasma en conservación						51f32a48-a1aa-449e-bede-ffff854fda46					
e213a53ce97691dc6c8804b6cb73bf6b	Organism			ECOSUR				CH		2002-1000-2			Germoplasma en conservación						c4a51966-d24b-4126-b61f-d6956feb46df					
e213fbe678ac76174274e69145f7ec4e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3057-JAL-342		ROP, JLRO, JCP 198	Germoplasma en conservación						3ca652e4-1e0e-44c1-a971-8e695df0f691					
e21c3f01cc73084305e806eb317e2e87	Organism			ECOSUR				CH		2002-1228-1			Germoplasma en conservación						38e98ff1-caba-4d56-a9ce-0ecdc379a1c2					
e21fda423596ce324d587738f21da4fe	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9299-CHIS-725		ND 7904	Germoplasma en conservación						311ff077-d8d2-4ec4-af87-3a9fce4ed729					
e222aad1bc78dbc1a50a3ab7db75e107	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10398-CHIH-389			Germoplasma en conservación						080fa380-ae45-447e-bd41-a0b4252c88de					
e222c29cbe9cdb989d593fa465180cf5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5092-NL-12			Germoplasma en conservación						b4900b3a-22cd-4f54-9f9c-918cd7ac467c					
e22400b556ef7a3ce566c145c791a335	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1240-CHIH-305		CP 345	Germoplasma en conservación						c1edc4ff-29c6-48c4-952f-5e054c1977f5					
e225e5121d1ba2d1b95830e8421b368d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5518-OAX-314		EHX 15796	Germoplasma en conservación						643e6cfe-b7ae-42f8-b525-ee56f0a10900					
e234dbb6672b7629f39d6b122bc16251	Organism			ECOSUR				CH		2000-0048-1			Germoplasma en conservación						72713dd2-f2c4-4113-917e-a1b81702ddde					
e23654a4e1e9c13170c64b95bae35b4f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7041-SLP-189			Germoplasma en conservación						a3822ad9-eb7e-42b0-a72c-c174afc152c4					
e2377d0080f3175435bafbe81f582a7e	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11018-OAX-847		ST & FAC & MR 8	Germoplasma en conservación						7c24e117-942e-4bb7-abed-c07d2aacab62					
e242c2d56e1f23298f699665bfa43d6c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11041-OAX-870		ST & FAC & MR 31	Germoplasma en conservación						02054b33-5d20-49ee-bceb-3606a1667c89					
e24d4b2ec1a1c9a132d77d27f54f1dcf	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1767-GTO-34			Germoplasma en conservación						386c0c9d-f5ed-457d-bc4d-732ebc7b853e					
e25066a5daedccc89e4c6917a7a997d9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3990-MEX-589		RAS 31	Germoplasma en conservación						02c1dbea-5210-4096-94b0-b099130ed927					
e25667d53ba9ee232e5757c8464acb79	Organism			ECOSUR				CH		2002-0923-1			Germoplasma en conservación						15f24f3d-8a88-4d48-9bbf-9dd3104e3e4a					
e259ce3cdecfe481e1039ae50eccee7f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3433-MEX-35			Germoplasma en conservación						b6761bf6-d55e-4d93-888f-70a1574c2f67					
e259d9d486b52ed7d5e4234d05c24ece	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		286-CHIS-56		EHX 996	Germoplasma en conservación						fefe41d8-da8b-4fce-b985-36bbf18e4e62					
e2d82e9c96cb237844cefd66754246ac	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10372-CHIH-363			Germoplasma en conservación						98fe068c-5272-4bad-974b-c1a5f6c6be35					
e25e7e143f2e4271f571efac85e9b435	Organism			ECOSUR				CH		2002-0630-1			Germoplasma en conservación						3de782bb-9e88-4de8-a968-4be18ee27b43					
e26194812ead5f73ffc537e0bfc55ddd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6607-QRO-2			Germoplasma en conservación						b86032cb-634d-4ce3-a645-afbb044fcd08					
e266439217d0b9730b7f19f4ca348aad	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6145-PUE-385		PP 56	Germoplasma en conservación						ae12e752-f8ff-43ef-9814-7075824b4e6b					
e269ca2e9566cf02dfcdf1b6d04806b6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6288-PUE-528		PP 213	Germoplasma en conservación						175701d6-0a31-4df0-b281-ba6c9904e90a					
e26cd87c46404849603239895418967d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7549-TAMS-123			Germoplasma en conservación						109bffc7-a457-4dc3-aefb-4b834c4d1fbc					
e279c82f13ae8e40fc20a55268cec8b0	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7816-TLAX-241			Germoplasma en conservación						83561802-e83f-4bdf-9b05-cceffb54fed8					
e27f4187703cf5c1c47db59c03323ecd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9362-CHIS-788			Germoplasma en conservación						5733d7f2-63a4-4f36-a460-b862338517ca					
e333cb2886250903d23951c9ca1b861c	Organism			ECOSUR				CH		2002-1179-1			Germoplasma en conservación						9dcd13ea-91cb-4c27-91a7-fc9fb70f583f					
e28989974e2a15df9dda5fada3fdaac0	Organism			CIRPAS-INIFAP				BAGENO		11925-OAX-1754			Germoplasma en conservación						2ec00eed-f9ce-482c-9581-b4269054539e					
e28a295af8394f0efb8f57c85dccc683	Organism			ECOSUR				CH		2002-0369-1			Germoplasma en conservación						92b23103-7455-4cba-af65-144fc6d47ef9					
e28cefc0d3c416900bb74764ce94df1f	Organism			ECOSUR				CH		2002-0207-1			Germoplasma en conservación						58081c49-4062-4a67-acae-6bed9822a9f0					
e28de78050fc68882dafe122df8b7254	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7699-TLAX-124			Germoplasma en conservación						daf4f2e8-ee87-4c0e-a248-753511b7e25a					
e297e7d5955bf5378c36fe1d1997bc0e	Organism			CINVESTAV-IPN				UCG-CINVESTAV		1518			Germoplasma en conservación						42416c80-c417-46f9-b681-c669605e16e9					
e29837a140c3b2d1393c74f1c0c06a1d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3785-MEX-385		FOH 9	Germoplasma en conservación						01b0fc70-4574-49f6-9059-74a06a87e6e0					
e29f21fa7d0a0ca99e0e24ae881b1c92	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		630-CHIS-396		ROP 140	Germoplasma en conservación						8c946a15-5db1-46c3-8c83-464075a24a06					
e2a10d3f99847c88bbde4adea7834a60	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8684-YUC-188			Germoplasma en conservación						6dca0be6-feda-47b1-9f86-b3aeb9f7cf14					
e2a1f4e196f18892793bc728b25d1093	Organism			ECOSUR				CH		2002-1550-4			Germoplasma en conservación						5791f6cd-fb0d-4857-99d0-e15743a3f7ed					
e2a581f63d10686975f1c306e6a1d160	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		422-CHIS-190		EHX 1448	Germoplasma en conservación						09df7263-d950-4d67-8783-969dcbf09a40					
e2a5f7a9e2dc96a8b2a363ca10536ec4	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3197-JAL-482			Germoplasma en conservación						c5938e9c-8901-4c91-8290-adac770af676					
e2a82759a26bbc223b6bab3baff9a241	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2751-JAL-50			Germoplasma en conservación						7bae99af-2cda-4d02-a4ff-3d44e2e38823					
e2b36ee992953c2cb0a4003cf1a15294	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4707-MOR-127			Germoplasma en conservación						41166744-e963-49c4-8c37-73a3c95bb861					
e2b6dc5ef2a278d45219fff98fb7b3ab	Organism			ECOSUR				CH		2002-0708-1			Germoplasma en conservación						ae6ec4e1-80cf-4b5e-aeb6-79da4cde629e					
e2b8750126eb25c8dcf628a62709ca21	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2744-JAL-43			Germoplasma en conservación						da7be05f-1897-48fd-af7d-5c4bce1fea1e					
e2c088d3026ab34dc20e2b2b9d233063	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8395-VER-549		MFB & ARR 411	Germoplasma en conservación						2c3ba0b7-ab27-4e97-b367-73159b3533b0					
e2c09b20b197d83310b5fbb5da124b5d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3797-MEX-397		FOH 25	Germoplasma en conservación						f1a92918-142b-4af4-a311-7d21d41167fb					
e2c4fb87375e6a03506e7ca2a7a029ad	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1001-CHIH-66		AME 83	Germoplasma en conservación						31ba0ca9-64f9-45c8-b01b-cfc742614030					
e2c9c2077399b573036c58ed4a954db1	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6980-SLP-128			Germoplasma en conservación						3ea2a6b9-6d05-4b79-b2f0-c0b545ab8ce5					
e3ff51ea91840d329d4c54233c2b8d35	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9757-GTO-429		BMDH 59	Germoplasma en conservación						daae1e8e-90d0-4d97-83c9-fdaa386c9f93					
e2d0cc561c51d41b8678ae76f5298597	Organism			CIRPAS-INIFAP				BAGENO		11591-OAX-1420			Germoplasma en conservación						c7586aac-71ea-4f14-a7bf-a559b32275e7					
e2d5540950e29fb7e9aec76b2783db44	Organism			ECOSUR				CH		2000-0339-3			Germoplasma en conservación						850042cf-a25e-4a36-a68e-2d23961e4cd0					
e2d5fcf26057ffb8edbad735cb074f47	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10379-CHIH-370			Germoplasma en conservación						662acc87-c24f-46dd-8d9c-44efd9138bf6					
e2dcfd710d074d2b67d2a8a989f3fc3c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3922-MEX-521		ARR 95	Germoplasma en conservación						3331c72c-dbaf-4e37-a99e-34fe66328ba9					
e2e72f98f2b2b7f4f56048e8d56303da	Organism			ECOSUR				CH		2002-0688-1			Germoplasma en conservación						4c22beef-b98b-49f5-ad12-400e9a797ff8					
e2f6830fb30b634b903b94175b33e2c6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6377-PUE-617			Germoplasma en conservación						07b559cc-db97-471b-8291-8cfb5f2cff4b					
e2fae4b285d655e5dd6f883c0c05a901	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6611-QRO-6			Germoplasma en conservación						ae0dc668-744d-4bd8-96a3-3be485e67d62					
e3048b36ae35548c6478072e9b5b3f01	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7528-TAMS-102			Germoplasma en conservación						aaa7a1af-3517-4cf1-a841-7b93a3edc379					
e30e66c9418e283468c9e2c715434665	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		674-CHIS-439		ROP 214	Germoplasma en conservación						53a3bb1a-bf73-4c26-a24a-422bae73ca9c					
e30e71ac28b48904dcb860c1599897bb	Organism			CIMMYT				CIMMYT		10347-T.spp-968-84			Germoplasma en conservación						6968711a-a976-49ba-8023-97c3b41e01a6					
e317c275402eb07c2b8c94debf35e531	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1626-DGO-166		EHX 15327	Germoplasma en conservación						533a02c9-06e6-4705-b939-b4b91674acf5					
e31850ad6847f206d05ad80c5e987c17	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		843-CHIS-608		ROP 451	Germoplasma en conservación						fa623e59-1308-4ac3-b762-93e92a00ed18					
e31f5f4de6720fc6fed970d9e1c54a40	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8942-ZAC-195		EHX 15433	Germoplasma en conservación						c4fbabc6-d3dd-4ac8-97ed-6aa2a6f1a08c					
e3253542d380122549186e75257667ca	Organism			ECOSUR				CH		2000-0039-1			Germoplasma en conservación						f6174dba-741e-4556-a89c-9d1243e8b1a0					
e32c28fef6d67bc54cdec47446a540cc	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6470-PUE-710			Germoplasma en conservación						5de19d05-20e1-4a8f-8425-6ad308bb983c					
e32e4ba0077c0db7151c0afd7a539d48	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10768-HGO-348			Germoplasma en conservación						f316ece9-11ab-423d-9a09-ff5b780acb43					
e32fd285c9479d7958ad622a7ef7d4cb	Organism			CIMMYT				CIMMYT		10343-T.spp-59-16			Germoplasma en conservación						5e9694aa-f28c-4e2b-9152-03d5a5331dc5					
e33086e9c486fa1892e93f7eded26e60	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4462-MICH-332		EHX 15568	Germoplasma en conservación						37bb3b1e-3623-4fc4-ab5a-b44362e8b80e					
e3320f3bc4ae8c7027e30c526be3db56	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5758-OAX-554		PRV, JAA, MSM, DA, RA, PS 33	Germoplasma en conservación						eeb18fc3-79e0-49f6-a6d6-b36d29792987					
e33654d77c5ac6d7d3df8657c4f75de5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2828-JAL-124		EHX 2766	Germoplasma en conservación						1a38d105-9c9b-412f-bbee-81b373396c5f					
e3379ff66c25f34d884146554be545e1	Organism			CIRPAS-INIFAP				BAGENO		11800-OAX-1629			Germoplasma en conservación						e1fd5825-93da-4f73-ab72-109adfeeb3a6					
e33dd47d26dff70107d064f6247599a3	Organism			ECOSUR				CH		2002-0070-3			Germoplasma en conservación						2152dc89-d137-450c-85ff-a3fd00c6ba32					
e33e71f7f92521a4a0740c387e891b95	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5705-OAX-501		RZD 29	Germoplasma en conservación						88645522-f29c-485d-927f-2cc88253b7cd					
e341fb6daee1545d77ef78653f98d7b2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10849-OAX-678		JFJT 9	Germoplasma en conservación						63b2719e-0c0d-432c-8214-baf64935c2a5					
e3441d38dee541a6e8bc83569a17f0c2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3108-JAL-393			Germoplasma en conservación						46915d64-840b-4ff4-aa8e-116fee06ccdc					
e34c343e1ad2ce086ef684e649ebcc3d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8535-YUC-39		EHX 3910	Germoplasma en conservación						dddfd5a9-5f11-4e70-aee9-18e0b87d4c0c					
e34e52a4d7e6c9a86ed935f757771f49	Organism			ECOSUR				CH		2002-1786-1			Germoplasma en conservación						fa503d87-380d-4995-a4c8-ded2358b0170					
e3515c79fbe81e4ddce9fe904eb5d8fd	Organism			ECOSUR				CH		2002-1357-1			Germoplasma en conservación						0c28cc02-4ce8-481f-9e60-660eaa9d42bd					
e35444ded43f32669782a9ebdfbd1ff5	Organism			ECOSUR				CH		2002-1547-1			Germoplasma en conservación						934ddfd2-55a5-4551-9f4e-8f26bd2a3d96					
e355c3d0898039097142ec2e7b722d33	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7539-TAMS-113			Germoplasma en conservación						12347344-cbbd-4b76-ad03-6c1f07c37971					
e356223c580c0578ffad355615f583f6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7461-TAMS-35			Germoplasma en conservación						d2633563-6c60-4e80-b52b-b1b0c00a5059					
e356e290c48e3cd1b62e1ae3a6e86318	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		2214-GRO-138		EHX 3159	Germoplasma en conservación						e5bd9825-2f87-4730-8f64-69328c4782a8					
e35e994cbe7db8227bbc69dfc81ab1a1	Organism			CIRPAS-INIFAP				BAGENO		11759-OAX-1588			Germoplasma en conservación						422e7449-4318-4a9a-84c8-e4838cb46289					
e35ed79ee441e472e419070ae51860f6	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5123-NL-43			Germoplasma en conservación						de7325ae-25b3-4b90-a619-9ee7f830beeb					
e36389933decafb7c84cb3f598ae3421	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		6230-PUE-470		PP 155	Germoplasma en conservación						b107c174-71e9-4881-8299-73353ff2ae70					
e3674280221ab85b5057c0e33f942dd2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5790-PUE-24			Germoplasma en conservación						35e39ffc-5734-45ff-9591-eeea5bbafd6c					
e36c2d09d9d3b06af2ef4008c536c43e	Organism			ECOSUR				CH		2002-0027-5			Germoplasma en conservación						e76102e8-73ab-424b-bb00-d4e24ffbe3a5					
e36c4e5ebc74f302f5da5420ddd2eb8d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9083-VER-705		PRV, JAA, MSM, DA, RA, PS 55	Germoplasma en conservación						2503bbda-a868-483c-acbe-951d6bb527a7					
e371710a91da83c15dee15da10b116e8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8004-VER-95			Germoplasma en conservación						6e17f2a9-0211-49c6-9721-7897cc6427a2					
e37bb7d097ba036c9db84a33496f4637	Organism			ECOSUR				CH		2002-0252-1			Germoplasma en conservación						4b0c7ce7-7686-418c-9270-2d3103869a0d					
e37c51babf3fac876386fcbd0e62caef	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9734-GTO-406		BMDH 36	Germoplasma en conservación						960dadb1-23bf-4764-88a6-4b04ea9c6a5f					
e37f7c801bc5d804bccdb4150f5220c3	Organism			ECOSUR				CH		2000-0032-2			Germoplasma en conservación						1e2083df-1aba-4cec-a6c2-44914d3e16cb					
e381a466a2923a33a68565f49220fe5a	Organism			ECOSUR				CH		2002-1553-1			Germoplasma en conservación						9268e535-0ebd-426e-8ff1-2d2d9e621f6d					
e3897acb6fe61ef0179d8edadb0a0ec6	Organism			CIRPAS-INIFAP				BAGENO		11877-OAX-1706			Germoplasma en conservación						b5fe425d-039f-4bb2-9d7d-1de144a53b09					
e389827b7ba18d3ffe57fcf0581be0e7	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		10116-JSG-W-304		JSG & W 304	Germoplasma en conservación						c1bbd5eb-6715-419b-8610-2a172665880e					
e38fa87c5a963b973c9ccf8c382ce2b5	Organism			CIMMYT				CIMMYT		10348-T.spp-966-82			Germoplasma en conservación						0170383d-3c33-4939-9ec3-927b8b07f3b8					
e3943c6b4bc62e114e50c312ace684c9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3357-JAL-642			Germoplasma en conservación						b6f4b1c6-d13c-4f84-82d8-617f6a25a264					
e3964e7ef65a23bd46f330d9fd742891	Organism			ECOSUR				CH		2002-1304-1			Germoplasma en conservación						044f0418-ac3d-418e-b854-5695645a1688					
e396e538a3ece89613ad2014cf88ecc5	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11351-OAX-1180			Germoplasma en conservación						a4046965-19a6-4c7b-bb26-99412f842053					
e3a212d7d7dc068cb647e81fb56355e9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5021-NAY-277			Germoplasma en conservación						0e057d12-6d50-4d73-ab46-08bf0ed0581f					
e3a563716a49abeab7ca75eb321c9484	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9948-SLP-252		LZL 60	Germoplasma en conservación						79af17d5-c4b9-4918-b4c5-7891c1e409a8					
e3a564e4bfa1671b99b50cb3b2bb1063	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8139-VER-230		IIA 96	Germoplasma en conservación						4d5eec73-457f-456c-a940-fc9ec2f4eb43					
e3a5b5987a6cc7b47db628ece5aba4b2	Organism			ECOSUR				CH		2002-0692-2			Germoplasma en conservación						90b12a7b-b868-4f75-9c0b-50fdfc2a86a0					
e3a6adca654b5670b5f9e4dc166e7693	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3466-MEX-67			Germoplasma en conservación						f0f28bfe-c65b-43fb-a6e9-29dd31642268					
e3a8f0a3c7a0525190aff4888eb9bfe9	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4805-NAY-60			Germoplasma en conservación						24116d60-0210-4467-91ab-61166156c438					
e3adaf24a3b2f62e1dacde96853d268a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		4205-MICH-80			Germoplasma en conservación						6b5a05b3-fee6-483a-832a-36e6c8be4495					
e3b01b4d788a4bdcfc9cf375d6c99acf	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7636-TLAX-61		IIA 1051	Germoplasma en conservación						f6f68d9e-57a6-4450-a392-c0d50bbf7c74					
e528e0b8c0135d4a830adfb0dda298c0	Organism			CINVESTAV-IPN				UCG-CINVESTAV		1531			Germoplasma en conservación						2a83517b-60f9-447c-b599-0986271e9a9f					
e3b2304691ebb1bd606ff2b550cd7f2c	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5575-OAX-371		EHX 15764	Germoplasma en conservación						7601b0da-ccf4-4764-ba80-5508f9b78109					
e3bc5062135922645c005f823c18c1c7	Organism			CIRPAS-INIFAP				BAGENO		11780-OAX-1609			Germoplasma en conservación						b4d4e344-2e35-475f-9a7e-0d189a42c0ae					
e3be91f5b08e5a9b96e3b0055a84d05d	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11045-OAX-874		ST & FAC & MR 35	Germoplasma en conservación						d4e848dc-5e02-4432-afe4-8aa3ee8192ff					
e3c63b9f5f95752714018e2ab845f970	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3999-MEX-598		RAS 40	Germoplasma en conservación						11c85d3c-e338-4473-bb5c-e5e289e0db8b					
e3c9724fca9a6e6b78e72de830834c08	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		11216-OAX-1045			Germoplasma en conservación						f142e438-2793-4ba3-9d04-3d56aa677f34					
e3d0b6671b24531288a4c751bac7d452	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		584-CHIS-350		ROP 58	Germoplasma en conservación						b87e3a9f-c7ae-45be-b1ff-4ee76eed0539					
e3d81dac4bb09d76f6a5a80270cfe863	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9855-ZAC-272		JLO & LPG 10	Germoplasma en conservación						cdc485a2-320a-41b9-b683-4f14864805aa					
e3dc8e63c15f92b763e59e25f924cca2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		1105-CHIH-170		EHX 15175	Germoplasma en conservación						b867a856-5b3e-4594-a255-599cacb586db					
e3ddbf89467d0615777b18f0f5380ba2	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3960-MEX-559		RAS 5	Germoplasma en conservación						5c1e1dff-d3ed-4388-b667-f2155801eceb					
e3de4565421f3f93daba47f76a0e6d83	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3419-MEX-21			Germoplasma en conservación						f94cb386-f4ea-43dd-8e9d-28625470cb4f					
e3e0af1eac0e117845946f23005ca64f	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3964-MEX-563		RAS 9	Germoplasma en conservación						0751cf9f-b4f0-4e47-be1f-81fe19f29101					
e3e43f32586d60cf8038abec51837664	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		7554-TAMS-127			Germoplasma en conservación						b43dff02-290c-4965-8a93-3bb9f32a28bb					
e3e67494fa91271a4be3dbaf0a85cf3a	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		871-CHIS-636		ROP 504	Germoplasma en conservación						876ba47a-8075-4839-b066-1566479f8488					
e3e710e68801ef7e135db6dde9c105c8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		817-CHIS-582		ROP 393	Germoplasma en conservación						e8bc3190-6eae-4115-ba84-dd2b2b266229					
e3ebf590472dec0d0882ad4f3cfe42f8	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		3910-MEX-509		ARR 60	Germoplasma en conservación						99e858b6-163a-4b2e-a255-c053ef1a6467					
e3f14d6ddc386811f58d21fd35bc2492	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		5683-OAX-479		RZD 6	Germoplasma en conservación						a04841a2-b9ed-48ba-98c4-90ac6b1fdc79					
e3f199ef059550fd8f69b9c381b846fd	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		8647-YUC-151		EHX 4374	Germoplasma en conservación						1631c417-97a4-47ac-8c33-b20b21a321cc					
e3f206dc12eba739700e51fac72de24e	Organism			ECOSUR				CH		2000-0040-4			Germoplasma en conservación						9b231aeb-90fc-4e3a-9c89-138a7289d031					
e3f4d42e047d1b31985430b4b48ab777	Organism			CIRCE-CEVAMEX-INIFAP				URG-BGM		9041-VER-663		PRV, JAA, MSM, DA, RA, PS 13	Germoplasma en conservación						3b10a7e2-516c-4398-b438-7f1ccdab8612					
