material_entity_id	material_entity_type	preparations	dispositions	institution_code	institution_id	collection_code	collection_id	owner_institution_code	catalog_number	record_number	recorder_by	recorder_by_id	associated_references	associated_secuences	other_catalog_numbers
b9265fbf946645565a46615e1bf5215a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8830-ZAC-86		Abel Muñoz Orozco				
b927782fdab8c8b89ca556f97f802d28	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3158-JAL-443						
b927b7f9f9b17410e650013567623040	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3489-MEX-89		Francisco López Hernández				
b93080fcd7615966beaab2f0b04f63af	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3991-MEX-590	RAS 32	Raymundo Acosta Sánchez				
b93375ff4476e15dad787ce101fedb85	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0271-1		Hugo Perales Rivera				
b933a4252f4addf5f423e2412dce3e0a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1040-CHIH-105	IIA 464					
b9366f9f020c700869b765966448360a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10389-CHIH-380		Enrique Díaz Solís; Venancio Solano Romero				
b9458ed17aa38168c355fd026741fa06	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2499-HGO-38		Gerald Lemaire				
b947d0baabf88360703225efd4dd1170	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10101-JSG-200	JSG 200	José de Jesús Sánchez González				
b949f5b8ea863f987ef28b46d37b2bd8	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6579-PUE-902	MFB & ARR 358	José Manuel Fernández Brondo; Alberto Ramos Rodríguez				
b9537bd650a75152af9d473324afea05	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4881-NAY-137	IIA 772					
b95c8ea94f1ab6bc3c5ba5be20fb9432	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9344-CHIS-770	ND 7962					
b95f07bee01ffc6bcaa05eeebc0dd13a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8925-ZAC-178	EHX 15390	Efraím Hernández-Xolocotzi Guzmán				
b95f93f3f3ca57a12cf7690dfc29f0cf	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10432-CHIH-423		Enrique Díaz Solís; Venancio Solano Romero				
b963e3ab7a20f039a7b4d6734b3e0a31	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6639-QRO-34		J Refugio Villa Moreno				
b965a8e32a45c324f0e1545f1987242a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7503-TAMS-77						
b965c429bede0bfcc66b2c8557c57308	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7762-TLAX-187		Abel Muñoz Orozco; Salvador Domínguez Sánchez; Palafox; de la Vega; Ávila; de Haro; Alfonso Macías; Alberto Flores; Francisco Ramírez; Pimentel				
b966daeacea57abf48e91533a6255cae	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			730-CHIS-495	ROP 276	Rafael Ortega Paczka				
b966f51fc7bf3e1405d5bd58b86ea521	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11449-OAX-1278		Horacio Espinosa Paz				
b96e5391a570bf24d550e9ea052724d9	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1303-1		Hugo Perales Rivera				
b9717fdcc38adc356b0a67c3fb9b91aa	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8054-VER-145	JJR 5	José Jiménez Ramírez				
b9720b90f27aa41bf76656c47efa7c98	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8360-VER-494	MFB & ARR 314	José Manuel Fernández Brondo; Alberto Ramos Rodríguez				
b97357859a7802d2d7ca6f9cd9a17ee2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			293-CHIS-63	EHX 1006	Efraím Hernández-Xolocotzi Guzmán				
b9759b5d054f2038b72ef804643ed33a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			20-AGS-20		Anastasio Morales Esparza				
b97f33a967eac1928eb12230756606c0	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11853-OAX-1682		F Humberto Castro García; Llahuii Sandoval Juárez				
b98a467188f26263234d51d63221053f	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-8010-1		Hugo Perales Rivera				
b98e7ece6fea9d1289877b72f7a522e3	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11848-OAX-1677		F Humberto Castro García; Gerardo Villegas; Mateo Jiménez				
b998a2c7bb71429075aa5ba31b89a228	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9704-GTO-376	BMDH 6					
b998c38bef963e4360c8bf95634c89b0	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4436-MICH-306		Abel Muñoz Orozco				
b99d65184c5d17b92cba3ad623ca0446	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9240-MICH-520	ND 96					
b9afedb387018395c96a5b84dc12f9c9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10239-RMM-10	RMM 10	R Miranda				
b9b4fa397e8d6edd8b9be967b02e2dcd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7023-SLP-171	IIA 81					
b9b60cb1c954b759f313df36e96a6798	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5988-PUE-217		Hermilo Hugo Ángeles Arrieta				
b9c4fabbfb4aa4954cc4f9df47c3ed39	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1784-GTO-51		Atanasio Cuevas Ríos; Félix Agramont Cota-Ayala; Roberto Osoro Alcalá				
b9c728764776d1cc43d4cc43137b8109	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3907-MEX-506	ARR 57	Alberto Ramos Rodríguez				
b9ce36fef4f2836e5d4d034a63ba8fcc	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7959-VER-51		TD Mallery				
b9ce8ad0315f0458929af123bf1a5e17	ORGANISM	Germoplasma en conservación		CINVESTAV-IPN		UCG-CINVESTAV			1627		Luis M Arias Reyes; José Luis Chávez Servia; Luis Latournerie Moreno				
b9d8af5844b374008ef187a9766f33e3	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2815-JAL-111						
b9dcf1aa99227bd5b84d56164f30541e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1545-DGO-85	EHX 14602	Efraím Hernández-Xolocotzi Guzmán				
b9de2bf4a5d9424240c5bae191e9b75a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7117-SIN-59	EHX 14838	Efraím Hernández-Xolocotzi Guzmán				
b9df569191a594850dc038ecee344df1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11448-OAX-1277		Horacio Espinosa Paz				
b9e8a009a18c2cba63e8acc4a07b7754	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0157-1		Hugo Perales Rivera				
b9efae6bdfa84c709e2ad93fa154ec7d	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0792-1		Hugo Perales Rivera				
b9f070b6e5962597f747654b4d475e38	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8-AGS-8						
b9f8b608fe9d98913ec165a47ee066fe	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1154-1		Hugo Perales Rivera				
b9faa7d0977b5a6e7a341f64066fd31d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2885-JAL-179	EHX 4387	Efraím Hernández-Xolocotzi Guzmán				
b9fb4c2079b9397bb7aac2d246b92932	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3970-MEX-569	RAS 14	Raymundo Acosta Sánchez				
b9fde3339d130978345e4615c661360f	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11873-OAX-1702		Flavio Aragón Cuevas				
b9ff3cf917821b9f64d34f09528bc2f6	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1790-1		Hugo Perales Rivera				
ba014958dfa05eb1ae32c3e53f5614e9	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1483-1		Hugo Perales Rivera				
ba0be53581512755b74011ac8f0457ce	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7839-TLAX-264	CT 19					
ba0dd1ae7a4e854c073a76541c910778	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			618-CHIS-384	ROP 121	Rafael Ortega Paczka				
ba0fc99ded68249b7d4a4eeb09b968c6	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4844-NAY-100	IIA 786					
ba100f7f01a0a61710ee49531b760c9f	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1109-1		Hugo Perales Rivera				
ba2b77d775aaf1465cd23afb388bbd0e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			61-AGS-61						
ba2ba0d2fbf7dd83ae33baf0be4b239f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5045-NAY-301	PRONDA 527					
ba2e21be6ebb2a3e02f04013103ce32e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9166-GTO-348	ND 22					
ba462f654f2bfe42d1eea768a80ad090	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7356-SON-125	EHX 15031	Efraím Hernández-Xolocotzi Guzmán				
ba4c841c6168b3a87e308a7f8b12476c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4071-MEX-670		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
ba4f0b5781867ecbf13412830a5d5f0c	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1600-1		Hugo Perales Rivera				
ba4ff751f195dcfc1e118ac45d188493	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9224-MICH-504	ND 80					
ba556538a3d534f84c4642ef392625ab	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7660-TLAX-85		Abel Muñoz Orozco; Salvador Domínguez Sánchez; Palafox; de la Vega; Ávila; de Haro; Alfonso Macías; Alberto Flores; Francisco Ramírez; Pimentel				
ba5680fcb88646620cde83e977addbb5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8108-VER-199	JJR 59	José Jiménez Ramírez				
ba5a64f7eae2dfa4ff6a80ed9c19a04d	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3541-MEX-141						
ba5feb9a1a03918b7625d0bc70d939ae	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			74-BCS-9						
ba61a830119809e08c644188a2814bf7	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0254-1		Hugo Perales Rivera				
ba67b09ef124ddd707f379ecaaf9e05e	ORGANISM	Germoplasma en conservación		CINVESTAV-IPN		UCG-CINVESTAV			1768		Luis M Arias Reyes; José Luis Chávez Servia; Luis Latournerie Moreno				
ba6a6794fa3d231d7d6b7f61f72dbcba	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1373		Hugo Perales Rivera				
ba6de430c51630f2af924287e4a09629	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			311-CHIS-80	EHX 1049	Efraím Hernández-Xolocotzi Guzmán				
ba7199323850f25675edf1d242300bb6	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11806-OAX-1635		F Humberto Castro García; Gerardo Villegas; Mateo Jiménez				
ba725de17e5ce51fd17775c7bcd40b94	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11171-OAX-1000		Flavio Aragón Cuevas; Fabián; Simón Méndez				
ba772dda952309da9c1360c36936fadb	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1705-DGO-245	ALJ 42	Antonio López Jaramillo				
ba78a1edd5256f918204d7bf64c53499	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1723-1		Hugo Perales Rivera				
ba79c0990ca6f0ed06446189f35f7bd2	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6887-SLP-36A		Carlos Vargas				
ba850378c6e1684fb40c66af92681374	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8089-VER-180	JJR 40	José Jiménez Ramírez				
ba8975b3ad5ea8e68b5b373f97b4dda5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7392-SON-161	EHX 15073	Efraím Hernández-Xolocotzi Guzmán				
ba8e441a090e5a9a27df7b493b90d7fe	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2586-HGO-125		Agustín López Herrera				
ba93377a72d8b5ccbf39e23c22e906bb	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4808-NAY-63		J Refugio Villa Moreno				
ba933fef5d0c9b547200c8076648bf8d	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1356-2		Hugo Perales Rivera				
ba94b29a6d93131937d5c57458b4bf87	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0907-1		Hugo Perales Rivera				
baa34c2cb9469c3a394ea2bc64274e53	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4445-MICH-315	EHX 15548	Efraím Hernández-Xolocotzi Guzmán				
baa6dec3b442b21a28601c3a35b323ef	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1388-1		Hugo Perales Rivera				
baa803134d1b750416ad132f77ce7277	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2125-GRO-51	EHX 2913	Efraím Hernández-Xolocotzi Guzmán				
baad059c70ce81ace7464e5be112f543	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4723-MOR-143		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
baad2af3b8daa6d4b1844e5d8b258d53	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7567-TAMS-140	CVM y estudiantes de UANL 56	Ciro Valdez Montoya				
baad9e29a5f08b66223b5992478d158f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5386-OAX-184		Amador Alcántara Rivera				
baaef21e820abfd90d4b620f1f4b38cf	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11807-OAX-1636		F Humberto Castro García; Gerardo Villegas; Mateo Jiménez				
bab3a2ed4eac0e8235aaaf1729f280fd	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8650-YUC-154						
bab4c0bb4685fbba5af3e20c7408e501	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			796-CHIS-561	ROP 364	Rafael Ortega Paczka				
babb6ce9df69bb31dbd3eac6b81ec01a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3290-JAL-575		Héctor López Neria				
bac3192a2bc22630a4dec0b1a3cb36ef	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3896-MEX-495	ARR 37	Alberto Ramos Rodríguez				
bac60061a08ddbd94b3b942bdba5deb8	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8484-VER-639	PRV, JAA, MSM, DA, RA, PS 105	Porfirio Ramírez Vallejo; Jesús Alcázar A.; Mauro Sierra Macías; Darío Aburto; Ricardo Arroyo; Pascual de los Santos; Mauro Balderas Muñoz; Francisco Ortíz; Cirilo Ortíz Ortíz; Alfonso Ramírez Fonseca				
bac613fe20e158e58826e974858769a9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6982-SLP-130		Gerald Lemaire				
bad217ab4e5ec08c6610e48d8a89f390	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1365-1		Hugo Perales Rivera				
bad711f5719c30699f15543dc2934b6e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2312-GRO-233	IIA 388					
bad8ca6f9f62b6b87e4ff384168f7b26	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3917-MEX-516	ARR 90	Alberto Ramos Rodríguez				
badb5eba061333c3a1f8b9f3e84c8ac1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			492-CHIS-258	IIA 838					
baddc219e2ef558abccc1f79a9ba0cc1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2571-HGO-110		Manuel Livera Muñoz				
bae130c7bcd460ebf3c7e8d3b65b3530	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7988-VER-79		Isabel Kelly				
baed09d0dfe6e280e703944ee669acca	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10870-OAX-699	JFJT 30	Juan Manuel Hernández Casillas; Flavio Aragón Cuevas; Jaime Díaz; Suketoshi Taba				
baf06b1ef006699f822eb70f62c137e5	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0140-1		Hugo Perales Rivera				
baf0afba16bf576fd349247fd2f70197	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6908-SLP-56		Rogelio del Toro Stodelly				
baf89007d4a2a97708d5a4e9169048b1	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11070-OAX-899	ST & FAC & MR 60	Suketoshi Taba; Flavio Aragón Cuevas; Marcial Rivas Rodríguez				
baf945840e7b12eeeab02cc2a4d6106e	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9986-OAX-578	BB & et al 633	Bruce Benz				
baf9aef4166932bc643c538dee442bad	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10028-JSG-LOS-50	JSG & LOS 50	José de Jesús Sánchez González; L Ordaz				
bafad3fc37ca647134f1cc8278090f2f	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0225-2		Hugo Perales Rivera				
bafbb06658087947ae741b5f681b6c82	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5165-NL-85	CVM y estudiantes de UANL 102	Ciro Valdez Montoya				
bb0509107a136503fc633da1dba170ae	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			491-CHIS-257	IIA 710					
bb05c38bb89fa85387e8c89ed553c440	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			299-CHIS-68	EHX 1018	Efraím Hernández-Xolocotzi Guzmán				
bb0dc5b026ead779a7d3ea28212ee2e5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4094-MEX-693		Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz				
bb0dd4c9b5102e08f21a1e418c5dc577	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0297-1		Hugo Perales Rivera				
bb0e60f7302a7961736d472880fde476	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7381-SON-150	EHX 15059	Efraím Hernández-Xolocotzi Guzmán				
bb12c2a63b53b3c84edd89a53aa82d28	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			3984-MEX-583	RAS 26	Raymundo Acosta Sánchez				
bb172d3c39c711552236f47cfbea374d	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1692-1		Hugo Perales Rivera				
bb203a36c5d14de0a6cea53a8b006f1a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1769-GTO-36		Atanasio Cuevas Ríos; Félix Agramont Cota-Ayala; Roberto Osoro Alcalá				
bb20a4b8842b7698e8e28ad8cbee7e9b	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8919-ZAC-172	EHX 15382	Efraím Hernández-Xolocotzi Guzmán				
bb211742943ab0243d4b34fd6f88415a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11121-OAX-950		Flavio Aragón Cuevas; Fabián; Simón Méndez				
bb238f6689f61b93156d5fb6b868863c	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			433-CHIS-201	EHX 1472	Efraím Hernández-Xolocotzi Guzmán				
bb2bca9fd449ba75b08b1d93a8f30239	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1524-2		Hugo Perales Rivera				
bb2d0ae95708d90ad6d0820b93aa76c4	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8675-YUC-179		Víctor Manuel Noh Solub				
bb2f95d155405bf11265786ed9d9d238	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10075-JSG-LOS-142	JSG & LOS 142	José de Jesús Sánchez González; L Ordaz				
bb31969066b8673ec75b29f5f7cca8c2	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1177		Hugo Perales Rivera				
bb3956f4c9f7f34c444dc4328e2a2db9	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1214-CHIH-279						
bb3c46ac4db8a5c77be82cee8ea98145	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-0475-1		Hugo Perales Rivera				
bb438f07e7a7772bae77720b1d43c5dc	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4358-MICH-230	IIA 459					
bb486f61060c797cc1a4fa936905ac1d	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1488		Hugo Perales Rivera				
bb4ce09406f95fcb8d34825c57d36264	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			9519-TLAX-462	AMA & SSC 130					
bb52db098750153f9028a779484518df	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10450-CHIH-441		Enrique Díaz Solís; Venancio Solano Romero				
bb52f8f55e1627acb7601008da357c78	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11934-OAX-1763		F Humberto Castro García; Nicolás Dillanes Ramírez; Ciro Bautista Gregorio				
bb5c93bec44402dac891050e7bc5d844	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1352		Hugo Perales Rivera				
bb6847656dd59a5111fd4abc38c02abe	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			2593-HGO-132		Agustín López Herrera				
bb6856dd1f5b8ee8ea10e91c450cbe24	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8151-VER-242	IIA 1184					
bb6dd18a7b3abeebf3d519b4f66766c5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8861-ZAC-114		Abel Muñoz Orozco				
bb6e83d64a05046f8e278abc5ebb7d0f	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			11464-OAX-1293		Horacio Espinosa Paz				
bb70a6bc60dae20ea169739cc895e9ac	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			1309-COAH-25	AME 26	Anastasio Morales Esparza				
bb724f044c913a0dbd89a28e9183728c	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2000-0055-2		Hugo Perales Rivera				
bb726c1376b514f17f9f3aeef585e572	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			4625-MOR-45		José Ron Parra				
bb770fb8907050a40b2c16aada92e964	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11686-OAX-1515		F Humberto Castro García; Simón Méndez				
bb7858a50ba2be22f424ad965b2101f9	ORGANISM	Germoplasma en conservación		CIRPAS-INIFAP		BAGENO			11651-OAX-1480		F Humberto Castro García; Simón Méndez				
bb897c13e8a135821c265212e8184c30	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1594		Hugo Perales Rivera				
bb8d262d9d8d8c9fd8b3f3f0fc90e2ee	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			5949-PUE-178		Hermilo Hugo Ángeles Arrieta				
bb905f2f14ffc0f09c7b656c5d786b94	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			10780-HGO-360		Yolanda Beltrán Vargas; Fidel Arellano Tolentino; Lucas Moreno Ramírez; Beatriz Mejía				
bb91a6b73fa6306e2304237c79ddf0c1	ORGANISM	Germoplasma en conservación		ECOSUR		CH			2002-1170-1		Hugo Perales Rivera				
bb9a50955dcdb8b8236a398f77e00c0a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			6252-PUE-492	PP 177					
bba687e98c48c37a5760256027398e1a	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7986-VER-77		Isabel Kelly				
bba9fee7ffba2aa3828da2e07b9ce3a5	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			8115-VER-206	JJR 66	José Jiménez Ramírez				
bbac3ea5e308c7ed11bfa1b80726e7bb	ORGANISM	Germoplasma en conservación		CIRCE-CEVAMEX-INIFAP		URG-BGM			7984-VER-75		Isabel Kelly				
