assertion_id	assertion_target_id	assertion_target_type	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
b0f01b38-05c9-449e-810e-5a139ee6273e	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						82	mm								
9a10828e-e6ad-42be-8430-9886a7b5edc1	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						202	mm								
c7f63685-a2cc-494d-9101-ada726e9906c	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						85	mm								
ae034f6b-6481-4b32-b186-5d386216b453	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						168	mm								
9d5d64ef-b6e9-41b8-b91d-37b3b21e658c	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						150	mm								
8589776d-1295-4c7b-9413-f5e323515623	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						190	mm								
2883c86c-4be4-45c1-93bb-00c30a3465c9	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						121	mm								
d59e5f13-d244-4fbb-b404-73559ec32a7a	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						205	mm								
c411cd2e-7918-4300-98ef-92075e9cc80c	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						84	mm								
f349cc0e-e2f3-4952-a1bc-56691ef17ede	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						150	mm								
b3067b34-d921-4134-97b3-4494905bc51f	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						206	mm								
ec06b939-8c11-4023-a780-8a954fa3c2cc	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						203	mm								
6bfa6264-0045-481f-a3e8-afe9c747346f	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						151	mm								
2a91f597-6b58-47e7-9a51-f3c5657dd09e	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						80	mm								
a1a85df7-8d48-4cc8-a4bd-0271743aaf2f	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						91	mm								
cebfb126-7abc-45e6-8c89-a229ef620f75	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						90	mm								
f653ce93-36c1-4504-bac2-3664b9b0d122	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						87	mm								
f0539d08-a43e-436f-a5cd-d8d4cb5cc5fa	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						172	mm								
6efe9bbe-1518-408f-884d-70b1361b989e	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						131	mm								
29341e51-4775-43a3-96f5-77ffd19f69bf	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						171	mm								
b7419c93-e825-4704-b8e2-fe532875bb54	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						82	mm								
690f0dc9-a7bc-405f-b832-a7578dbcc86d	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						212	mm								
9aee4767-329b-4425-952a-8ced1c6b626c	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						160	mm								
4482f893-6283-49ab-980a-d5d2faeb1dd7	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						153	mm								
97f65eab-496b-4646-a6ac-625da1343ae7	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						175	mm								
f66e21c0-a978-4029-9c45-b44cdd297b36	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						86	mm								
420cd38f-bea7-4821-96a0-fe31fd343822	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						95	mm								
908c7eb1-9ff7-4fda-b894-a67d77f49b7b	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						88	mm								
e1e9e14f-63e6-4e02-9ca8-fc2a4319906e	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						72	mm								
2d808a71-8cd4-444d-a5b5-edb26d053335	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						211	mm								
d34bc1c0-eb69-402e-9244-4970638d06e5	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						93	mm								
21b13cf6-f0ea-47ef-b2b3-4b6e44fb1d9f	BIGC.20191022.04.1.e-fisher	Occurrence	fishTotalLength						161	mm								
0b931666-c08e-487c-86a5-ebe358a3a1cc	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						213	mm								
c35b2d87-0d5f-4f10-baec-3d55379a2783	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						79	mm								
5c9e32d6-3a06-4a09-955a-071696f4a0b3	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						148	mm								
619d4f33-2ff5-4204-9ee4-a667d41df059	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						165	mm								
8b00bf55-0f14-4fde-9b6f-c33c2f912cf5	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						76	mm								
85898de3-712a-426d-b535-a2ac055f21db	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						84	mm								
9902299f-7188-45df-98ea-b20949f5b194	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						210	mm								
acb8f402-08db-4ea8-9461-8e6798cfa9a3	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						109	mm								
43ffd4b2-bb83-40bd-8ff7-089241e0329d	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						86	mm								
270f9f28-db4d-4312-867c-f833676bf31e	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						81	mm								
a2c0688a-fe4d-4706-a562-06579786ae65	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						66	mm								
9610d8ac-efe9-44c5-8906-27f1413976a9	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						86	mm								
01493018-8406-4374-9fa9-d3c1093b9cf9	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						159	mm								
1c240e89-74a8-46f1-97b8-1fade15f55d0	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						137	mm								
799bc6ca-0f2c-4034-8722-49448ae7eae5	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						211	mm								
12d0325d-999f-4d7c-8202-ed09b77c9703	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						81	mm								
6f76d20e-b01f-417e-b843-abaa049c40c0	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						112	mm								
294c37e2-3cae-459e-a390-73cf97c702ad	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						144	mm								
2bd3d4ff-818c-420d-83c8-4e0dbf18a379	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						111	mm								
5ebf127b-1765-468b-b25b-92c75f0642d0	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						77	mm								
3a9dfd9a-a8b3-40d5-b2bb-61096dd707a4	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						90	mm								
a02762fc-b2c6-4164-b903-5b524c969020	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						140	mm								
f63e66d1-dece-4e61-b816-420149d5a733	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						73	mm								
dcb88616-d8cb-4a06-b6f1-8640f1de980e	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						87	mm								
19c10e79-d583-4f41-a334-50a04b81c73e	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						91	mm								
ed61ca3b-f1d3-4048-bcf0-36a48660b4d4	BIGC.20191022.04.2.e-fisher	Occurrence	fishTotalLength						81	mm								
b6cf144b-f107-42c7-9ad5-73e4926eb3c1	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						172	mm								
e5e9f51e-3da6-417c-b145-127339e03eba	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						86	mm								
a22abc01-5c73-4e61-b3a4-62a5eab67078	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						71	mm								
acd8b683-9a95-4349-a87e-bf217379637a	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						156	mm								
ebf17336-1754-447b-aeb1-e34113f9e875	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						80	mm								
d6b9e8fd-c1d5-423f-a7d3-810c91cdb05e	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						87	mm								
36f0a7e3-34bb-472c-bce9-52575b9f630e	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						79	mm								
bad60b3f-2e27-4eb4-85cc-67964f0aba17	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						80	mm								
e94933e9-a38b-4778-8b4e-404d09a2f27d	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						162	mm								
17b72bfb-7bfc-4d09-9ff4-43026ef6f78f	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						228	mm								
add9cb8b-54b5-4175-811d-855b94331de4	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						93	mm								
bd4229f7-8c25-4366-a1e3-d331dae4ab41	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						111	mm								
f989f413-8c1d-4166-9993-605202b307cd	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						132	mm								
9edf30ad-60a2-404c-b2d6-ab0d8f06fb7f	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						141	mm								
ede7b5fb-e58a-4977-a7c1-693e9c8abf47	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						135	mm								
4dcd1cf1-a3ae-4baa-976e-61c2910b9732	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						153	mm								
4a93f136-d8b3-4f40-bb64-31008c12fe17	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						126	mm								
c22b9ee6-74fb-467e-b8d7-7a4f4eb70687	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						138	mm								
99346f66-a378-4070-91ac-a997efa04efa	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						140	mm								
7efc79f9-d00c-4450-a70f-a0d7324f6747	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						136	mm								
48c98973-1e46-4804-8944-ba2f03b61fbf	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						132	mm								
9daf2b49-517f-4142-8ef2-dac9c6c5bd6a	BIGC.20191022.04.3.e-fisher	Occurrence	fishTotalLength						72	mm								
231db689-1a3c-47c2-ac40-3de51afb40c1	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						160	mm								
de94e397-7a67-4890-b411-afb9f7466ecd	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						124	mm								
9a30a20a-2386-400b-bf0e-987d0685eda6	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						198	mm								
568f1a17-b1fd-4e3f-a3ee-03598783d138	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						123	mm								
3e213509-52e0-40b4-8e05-d61ef51c53ab	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						187	mm								
8f14861f-5020-494a-958e-86cb03a9c7ac	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						142	mm								
ae7ed739-fe4d-49fc-a4c8-d02803e891f1	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						73	mm								
542d09a8-9828-44e1-a40e-aa552a3fea4d	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						200	mm								
13a30b51-c993-45ce-a870-e0c9fb9454d0	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						121	mm								
7f9c89a6-8166-4387-bfc6-993c317fce7f	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						112	mm								
63ac980d-2ec3-4f5b-853f-0b5c034c2ed0	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						87	mm								
