identification_id	identification_based_on_occurrence_id	identification_based_on_material_entity_id	identification_based_on_genetic_sequence_id	identification_based_on_media_id	identification_type	identification_type_iri	identification_type_vocabulary	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	identification_verification_status	identification_remarks	taxon_id	kingdom	scientific_name	taxon_rank	taxon_remarks
3fbbb14e-3a04-4ab5-a33d-209f4e256a1c	4ea6fd25-e4f0-48ac-a509-91b4f704228b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4c70ba5f-c82d-42b2-a10d-bc77456df37b	da85580e-303e-4df6-95c3-03e3375bb741				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4243459b-6682-4528-b7c5-435c6bb3058d	2c5c4b14-826d-4d77-8aa9-0db7d8d5dfee				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1493206b-0760-4eb2-9f90-f3cc0578043c	98c340b8-60fb-41b1-b24a-f32d1c6efd62				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
44b2a21b-1918-4f0e-a1e8-7712f701bfad	d1ae5df0-84f9-4726-87af-a6b40b6e716b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0e9743e5-5e2b-4714-9076-bd455d3e89ae	63c1d83a-e580-4ed8-9255-01b712d014e1				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b6ef3f90-5d40-4b29-915e-63f1f957a7eb	e956fd0b-290e-451a-90ca-024c0977b3fb				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
98a348bb-740f-4190-a536-27ec6676116f	c6033984-8620-473a-8cd4-4f37e30b911f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2d924833-ea8a-4c6a-a1e4-1a6a4c8a3142	f4a8b69d-de69-4cd3-add4-5499f73e9acd				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
eeb3425e-2cb5-4308-a6d2-e4263e5c1a9e	3812de84-7598-4fe7-9f98-fdb4d22e48cd				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9c19acbd-6602-44c7-8ffa-f28328e01c97	391e9660-f7ef-4cab-8d11-ed3210094fe5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6af2d226-dcbf-4c6c-9d8c-c4008d9b0b00	21334c03-3954-4314-ac7d-757f63563bf3				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d6c2a1be-f99d-40cb-aa61-a7bde8870e2a	57755cc5-18c0-4ff6-954d-4eceda0f7eb0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d2ea1ee5-cb5a-4433-882a-a1bb37272508	ba700181-217a-4c50-bdef-b355afbd9e06				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d05f07a9-c98b-4ecc-9ae4-d468e30bba2d	99756090-dde2-4b24-a2df-e781fbfaf1a7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2f1cf073-114a-4a63-8f0d-7a4a984eaafa	e697f120-e0bc-4888-b3a7-1198d7c296aa				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bbb2511c-8b56-4a3a-8079-273b94f7f33a	3bc99e1e-aa0f-4b8b-8457-116ae036c0df				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b92065c1-aea2-4453-9eb9-a55c65610959	6a4512f9-a1ce-4121-a7b9-d44072cfd4f9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
22fe8854-17bf-4990-9580-623d5cb6a460	e5a82536-4c46-4867-93d8-a64e6f414d50				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dafec3c7-0337-4c3f-9573-582755bb8572	80237340-d016-4b28-af06-b83e8f55aa90				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7fce06e1-d381-4a2d-8977-991f23b2d0f5	3d14198c-84d5-4350-be76-6597d265ff76				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6beeddd7-4f6b-4221-9bd5-29ee74d64c42	26779338-3e06-4d13-8eca-f5e3e3cc1977				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
08c7c4c6-e22f-4a22-aa23-0e1543aca06a	2298f2ee-dd53-4691-b354-bc7b3821ea03				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e30ea14f-937a-4903-bda1-2b65b703d2d1	6488553c-feaf-45ef-9a98-e66cecf7b8c8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0dae4382-572a-4101-bf2c-d18f1223d069	f371dcf9-7466-4af2-81ef-20ce48b71db5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b7c44d7a-c4ae-40c6-96ef-1f1f464f10c4	82821cd0-12b9-4929-a794-740d066d4354				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
73704832-4d94-4c81-8dcd-9176dba6083d	0c5f5b7e-86a4-4e00-9478-20f5e5086934				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dcc9fbf9-af47-4d31-ad72-d005f15c0135	6c955071-d699-4c08-bc7d-b991dfcff6e4				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
33d8fc53-f9ed-4c0a-ac40-9bb3176f4f06	150ea9eb-cd97-4ce2-afd1-83dfaede8205				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2fc2a53d-e939-4cda-aad4-c345fb7c5497	f011a500-3627-459f-8b55-ab6fa631b5a0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
57853c67-44fa-4676-a294-96401ddb9aa7	e7737f08-436c-4a23-8411-808cec8669c5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
087c5d3e-6269-49ea-ad68-91c2df5862c5	482effa1-95c6-40a7-b564-bf19323c0682				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dbf31443-953e-44a1-abb8-e947a7d2b6bd	522022f7-8b66-4370-af2a-646c7c024904				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f1cbba17-0034-4c81-8c3f-eb0ad6650f43	aab47287-8698-4b57-8c8d-81265026f25e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c036697f-3814-46c9-ac2e-cf1ba2597bbe	d2fbba6c-191c-4cdc-a306-a638f553510f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
06dd361c-69e5-4619-8c32-128cbfe4e7ef	7a450e4c-5788-4916-97fa-f2687fae2300				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2ed4fdc6-1f9d-4da0-a18a-19e9e21b2345	68b0cf8a-12c3-4a7e-9d33-ae342e27d048				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b7e71764-9481-4976-8f37-070da55a722d	77f125a8-d5a9-4be3-9458-5b5f398414fc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
033a0521-1d9d-46f7-8567-cf3fb92d0eed	e25f36cd-64e9-4163-8038-1785375a2713				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d89febe1-2676-4bdf-8627-a2dc7b3df957	ba147e97-fad8-473f-9699-f4ccdfb6b517				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4547a6fb-bcdf-41d4-af5a-c86685e7a32f	ea532f88-faab-4a30-a997-64e649aaab04				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6ea75741-138f-4a29-b2eb-eee242754633	d49aa2e3-ad56-444c-b5eb-792ec5580561				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8df0cb08-b234-420e-ab1b-44881f0180dc	7423da8a-c4b3-4b9a-ba49-0417f8f4e9ed				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4d48d4a7-fdff-4159-9c70-d72575796db8	789288d5-4f67-4bf8-b011-5b3dd40606f7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
afb24413-bfa0-4a72-ba43-4128315a3132	9c2c8ee1-3d38-4ada-afb1-cac8d7e9251f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3885ebc8-7451-4825-8301-7fc0965cb6ec	2788b417-cfef-47d5-bc2c-4b1729faff01				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
17bc671f-0edb-4f48-8606-475916ce0368	cc07ae42-8db9-45dc-8c8f-323a7b2aa9d1				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9d4b8caa-5e4c-4e95-a558-067d66090bef	e00e0e22-5a25-4bb8-befe-95525d64b22d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
577400f9-a9ce-48b0-96f6-12c3052d3ba3	af9548ed-d33a-45a2-b85a-ed6d621ecf6b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
07de6c92-8d96-4e23-aae2-1dad444e2b01	6dc00a7c-2563-4f1b-b91d-317713413b3e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b38dc434-6211-4713-8710-a0f22d9bfde0	f04d2b24-32c2-492b-83c0-1539bb4161fc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
25a22391-4d40-43be-8d4c-38136e1dcf42	03253363-2a62-444b-9e1a-7c6b9b41d4a2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1cf779c6-203f-4a3b-9122-38086302ff74	a9a1685a-1602-41e0-b15f-31deb1fc5a0c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9b920177-b418-4c9e-a80e-5d565305d804	0884a357-1344-4cd7-979d-05592e664603				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1ba9798f-d787-47d0-9859-39b9625d3733	d31401a5-2766-4592-a04d-e26b8417d3e5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0d8826ab-f9b5-43b8-9983-b71286b6470e	c6915326-f0a8-4baa-892e-2aa5b71e4800				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c90f1435-25c0-4df9-8b41-750ceff00c90	e924a1a2-f6ef-466e-884e-490ba4eb1d6f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
62b0a75b-9658-4ba5-ab15-4c90c73f3d65	cb462854-53d1-4b19-82ed-88cdc7697abc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d725d798-c35a-466f-83c2-a7686335bb78	4d42508d-dbce-4b7f-b5d1-b3c1c372eeb5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a9813816-545e-46b9-bfb8-7049292d5430	925655ea-4467-4ac8-8d35-506de790b540				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a2068826-f254-4f8b-80ec-076be4f1c3a5	5f2508a6-6fa6-4122-a772-71726cdddc0c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
308e7927-41bc-4d43-a8e1-bdb396dff460	0eebce6e-f208-4fc0-adce-057c398f2178				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
feb8033b-7ac0-4163-82e0-7b209b7598c2	71410c6e-55c0-46fe-9d1e-3e486d2bcb8c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
42be4748-b7e0-4482-addd-efd6e0e24f62	a734a5d7-1d05-46ef-bd17-0c140d81b780				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0c57300d-dcb4-446a-916d-a1b99ed576db	30c60d99-ffda-4225-a86e-83e03acf0797				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d2ef3ee5-b41f-4f52-b986-411c7f6d93c7	9ef88d95-dfde-46a6-9f82-4c881f229a03				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
eeb76792-90d8-442f-8077-1a2e70b6b05f	1eaf164c-e77d-49fa-800d-781a2e2c082b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6f78a878-5be9-4a8b-9d06-aef94fe55ae5	2a32fa55-726f-439a-971e-2f1fa851b622				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
660476b5-128b-4b45-91a4-c1bb7994a6ac	8fb78cd7-a586-4fa6-8f85-ccfdcf66cee1				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
529f7d8d-f431-4d16-8601-ed9d3d687ec5	4cba7601-19e7-4cd9-ba3d-0796c4737343				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b73a1ffc-8b49-441e-86bd-e6fb8a304d22	78757047-e3c8-42de-a03c-41a2543a5535				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6e300d8a-07b0-4011-977c-e16889e87430	63470ae6-9179-485a-af0f-674eec47b46d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
59cbfb87-a4cf-4289-adc3-9229f49e46e2	3a97c360-2747-41be-a096-6d85a77d4d75				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bbf47fe8-8d69-401c-9537-0e2df296f417	c25dc427-b245-4864-ab8f-0843119720bd				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e64ffc4b-f0ae-4a3b-bb91-2dd745b50f94	f9d52133-96a2-462b-b644-07649a17fd39				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c3c8acfc-9afd-42c2-bd6c-dab8d9b8ab4b	ee4f05bd-cb33-4173-bba1-2e6f59856888				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
93dda367-7f2b-46ea-a673-27f0f6074665	c93cbd0b-0a55-44dd-bb01-13eba115084d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
14fc947e-2b95-49d8-b0a2-6c99fc7835c5	87673ad5-4c3d-4f2d-b3a3-304c82989092				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
03c27fc5-fb0a-4dbc-ae98-f70663629060	ecf08f4e-97fc-4dac-ac76-c279cd1fb812				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
72e186da-c4a2-4db4-b86d-347e86bcda2a	71312230-697d-476a-b17c-87f8a9dfd7ef				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0445e238-654b-4e9d-ba54-2d2d765fb9dd	d14effaf-2b03-4306-81e2-d4d94a3cff41				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bdfe86da-dfa4-4e9a-8eb0-ffb6e50026f3	67dba8da-0491-4b83-9ba3-b5091816f466				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
280c5e4b-aef8-4000-b035-1ad253a4c6f0	2ac4622f-01f2-427c-bc56-f4946f2d94c8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3c3e3d3b-76e6-46de-bd38-ed5f55e60914	3107cb04-e520-4fc3-a7f1-c1b21396f305				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
99134665-2228-4fa8-af3d-94b7efc7c67f	7b08eb68-8cf9-4797-b463-17ac8abd3cc4				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
21a4c116-4507-4421-bc21-8945a31a65c5	abee4533-87c4-426d-9d0e-99256d071529				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e605d3da-d0ee-4bec-ac87-eb96d36c8ff6	ca542d33-5572-458f-bb11-884198a4b5d0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5e3fb8fe-7bc5-4280-bbe8-e91397a595be	964b21de-67c2-45f4-80a5-3fe5cd4f7b89				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b2b39b27-3716-4fea-9673-fb62249a89b4	6c9d6094-bbc7-461e-b456-3fc12a8c8b78				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0c45f66e-4c2c-4a85-afcd-cf497c207b3e	959d74b2-c7c7-40de-a59d-879ca31e5537				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
eb614ffc-084a-462c-bdc1-d2c5f5560f4e	3d3c2f78-5d89-4e54-a310-b5d579bd934a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
94240957-e926-40f3-baeb-e068755c066f	5a2f3d76-5f7c-4580-9cc1-50df8d42589a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
185a197b-19b3-46be-96c6-969da0c36d5c	3e13d9d2-0fae-45cc-8841-350a7862a247				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
572d21b5-1fed-4c08-904b-6514fa12e929	98c3cf5e-f9b7-4794-ac20-873ec106607e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1cd10730-f9eb-4199-adc1-b67855e6156b	91ba6d0b-55a5-4286-87b4-86c56116d229				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ce308756-2d0b-4d78-9d5a-825d43f70d54	d434810a-85a0-4416-a7c5-0f0b0fee8807				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
88aa8f1f-b6b6-41f8-b7a8-4a2c74e33cc1	b6013dac-e499-4137-b1fd-abaa0a8913f0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
68dec841-846b-43b8-b355-8e7727518b6e	1e532329-2072-4e93-b5c4-efbe28273ebf				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
fb68b113-bfb7-44c7-972b-884d4892a850	0db30263-34b7-432a-8743-14ca20bc5e20				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7d3ddc79-33ca-4e6d-b20c-962d52b005e9	8193ff7e-a7e3-4395-a8b4-df5bc1c69cc4				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
73a6e9c9-15e8-4fea-a895-f83af428eba6		FSH.BIGC.01.20190422.1.0027			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8fb743c3-a799-41f5-b037-72340f7f725f		FSH.BIGC.01.20190422.3.0010			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c9d9757f-b896-42d3-9792-fc83296bf9b7		FSH.BIGC.04.20190423.1.0016			Material				t	A				0000-0001-7072-0706					OTHE	Animalia	Chordata	phylum	
e133c764-4877-405f-b8df-dba1d6dd89d9		FSH.BIGC.07.20190424.3.0007			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
96e70905-8514-4081-b826-7a18385fdd14		FSH.BIGC.08.20190425.1.0040			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
19744c73-5fda-47a5-b897-f7eecaaf46f3		FSH.BIGC.04.20191022.1.0055			Material				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
f21dd682-c956-4192-bcb2-75d584237d02		FSH.BIGC.04.20191022.1.0015			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8d22ba07-3e4a-4c03-ad9a-b0bc1cfbda38		FSH.BIGC.04.20191022.1.0034			Material				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
5b900dc0-daea-435b-ae3c-eedb1a5fd2c6		FSH.BIGC.04.20191022.1.0054			Material				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
1fc51ebb-70f4-4094-a51f-b03b8ce4e6c7		FSH.BIGC.04.20191022.1.0046			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
05b86da1-9987-4bcd-a810-15022f381325		FSH.BIGC.04.20191022.1.0016			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8fc048a1-f6af-4d3c-aa7b-bca51ddacdfe		FSH.BIGC.04.20191022.1.0014			Material				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
9948b4ee-9634-4659-82dc-261187a16fe4		FSH.BIGC.04.20191022.1.0026			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
39303b1e-b9bf-4ce3-8394-834967f24891		FSH.BIGC.04.20191022.2.0026			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
40c28ec7-b2d6-43b1-ad0b-baf35480e1d9		FSH.BIGC.04.20191022.2.0005			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bffe0fe6-a774-4bec-afe3-98ac5cd48d71		FSH.BIGC.05.20191023.1.0041			Material				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
255f913e-4731-4dd3-bb94-14975e50b023		FSH.BIGC.09.20191024.1.0051			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e5609bb2-988b-4881-8bd8-3b97f2891879		FSH.BIGC.09.20191024.1.0042			Material				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0a9eb037-527f-430a-96b8-1333b383ab05		211534c2-6c7f-41ce-a470-6da2fc4e1896			Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d9be440b-f07a-4065-aa56-efd422ac5c49		9e16ce56-2a7b-4206-b10b-15ac92f6121a			Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0bfa6451-66e9-40e5-a94c-619be281226a		e1e448b4-3777-4468-bc5f-777a0ffc17ce			Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
76d82de4-d921-4cee-9859-f62d45b06e43		21081124-68c6-4310-9769-44229aaf8d9a			Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
